,Rating,City,Review Count,Promoted,Price,Cuisine,Median Household Income (USD)
874,4.6,San Jose,556.0,0.0,2.0,Regional Mexican,109593
875,4.4,San Jose,1264.0,0.0,2.0,Contemporary American,109593
876,4.6,San Jose,1548.0,0.0,4.0,Steak,109593
877,4.4,San Jose,2266.0,0.0,3.0,Seafood,109593
878,4.5,San Jose,607.0,0.0,2.0,American,109593
879,4.3,San Jose,187.0,0.0,2.0,Greek,109593
880,4.2,San Jose,4158.0,0.0,2.0,French,109593
881,4.5,San Jose,3192.0,0.0,3.0,American,109593
882,4.5,San Jose,335.0,0.0,2.0,Barbecue,109593
883,4.7,San Jose,461.0,0.0,3.0,Italian,109593
884,4.4,San Jose,276.0,0.0,2.0,Mediterranean,109593
885,4.2,San Jose,2373.0,0.0,3.0,Brazilian Steakhouse,109593
886,4.0,San Jose,1017.0,0.0,2.0,Indian,109593
887,4.2,San Jose,74.0,0.0,2.0,Mexican,109593
888,4.1,San Jose,209.0,0.0,2.0,Mediterranean,109593
889,4.3,San Jose,72.0,0.0,2.0,Italian,109593
890,4.6,San Jose,2714.0,0.0,2.0,Steakhouse,109593
891,4.2,San Jose,490.0,0.0,3.0,Brazilian Steakhouse,109593
892,4.1,San Jose,1149.0,0.0,3.0,Greek,109593
893,4.3,San Jose,713.0,0.0,2.0,Modern European,109593
894,4.1,San Jose,52.0,0.0,2.0,Spanish,109593
895,4.2,San Jose,51.0,0.0,2.0,Contemporary American,109593
896,4.8,San Jose,1130.0,0.0,2.0,German,109593
897,4.6,San Jose,3804.0,0.0,2.0,Italian,109593
898,4.8,San Jose,315.0,0.0,3.0,Contemporary American,109593
899,4.6,San Jose,155.0,0.0,2.0,Contemporary American,109593
900,4.6,San Jose,1245.0,0.0,2.0,Italian,109593
901,4.6,San Jose,708.0,0.0,2.0,Contemporary American,109593
902,4.7,San Jose,139.0,0.0,2.0,American,109593
903,4.3,San Jose,3613.0,0.0,2.0,American,109593
904,4.3,San Jose,333.0,0.0,2.0,Tapas / Small Plates,109593
905,3.9,San Jose,51.0,0.0,2.0,American,109593
906,4.0,San Jose,414.0,0.0,3.0,Irish,109593
907,4.4,San Jose,190.0,0.0,2.0,Contemporary American,109593
908,4.3,San Jose,779.0,0.0,2.0,Japanese,109593
909,4.4,San Jose,3015.0,0.0,2.0,Steakhouse,109593
910,4.4,San Jose,1079.0,0.0,3.0,Steakhouse,109593
911,4.5,San Jose,205.0,0.0,2.0,Tapas / Small Plates,109593
912,4.4,San Jose,319.0,0.0,2.0,Contemporary Mexican,109593
913,4.3,San Jose,488.0,0.0,2.0,American,109593
914,4.1,San Jose,1527.0,0.0,3.0,Breakfast,109593
915,4.3,San Jose,423.0,0.0,2.0,Mexican,109593
916,4.1,San Jose,427.0,0.0,3.0,Cuban,109593
917,4.5,San Jose,1162.0,0.0,3.0,Contemporary French / American,109593
918,4.3,San Jose,683.0,0.0,2.0,Italian,109593
919,4.0,San Jose,926.0,0.0,3.0,Steakhouse,109593
920,3.9,San Jose,1731.0,0.0,2.0,Asian,109593
921,4.0,San Jose,1475.0,0.0,2.0,Californian,109593
922,4.0,San Jose,161.0,0.0,3.0,Japanese,109593
923,4.2,San Jose,6889.0,0.0,2.0,Italian,109593
924,4.0,San Jose,312.0,0.0,2.0,French,109593
925,4.6,San Jose,590.0,0.0,3.0,French,109593
926,4.2,San Jose,96.0,0.0,2.0,Middle Eastern,109593
927,4.2,San Jose,266.0,0.0,2.0,Mediterranean,109593
928,4.7,San Jose,700.0,0.0,4.0,French,109593
929,4.8,San Leandro,183.0,0.0,2.0,Italian,78003
930,4.6,San Leandro,209.0,0.0,3.0,"Global, International",78003
931,4.3,San Leandro,64.0,0.0,2.0,American,78003
932,4.4,San Leandro,3389.0,0.0,3.0,Seafood,78003
933,4.0,San Leandro,292.0,0.0,3.0,Mexican,78003
934,4.1,San Lorenzo,1846.0,0.0,2.0,Steakhouse,97286
935,4.3,San Mateo,2505.0,0.0,2.0,American,124842
936,4.5,San Mateo,1064.0,0.0,2.0,Seafood,124842
937,4.5,San Mateo,79.0,0.0,2.0,Contemporary American,124842
938,4.7,San Mateo,1135.0,0.0,2.0,American,124842
939,4.6,San Mateo,63.0,0.0,2.0,American,124842
940,4.1,San Mateo,87.0,0.0,2.0,Italian,124842
941,4.8,San Mateo,1082.0,0.0,2.0,Italian,124842
942,4.8,San Mateo,670.0,0.0,2.0,Italian,124842
943,4.7,San Mateo,663.0,0.0,2.0,Italian,124842
944,4.6,San Mateo,1219.0,0.0,3.0,Steakhouse,124842
945,4.5,San Mateo,572.0,0.0,2.0,Japanese,124842
946,4.7,San Mateo,135.0,0.0,2.0,French American,124842
947,3.3,San Mateo,76.0,0.0,2.0,Farm-to-table,124842
948,4.8,San Mateo,1109.0,0.0,3.0,Californian,124842
949,4.7,San Mateo,635.0,0.0,3.0,Italian,124842
950,4.6,San Mateo,159.0,0.0,3.0,Japanese,124842
951,4.3,San Mateo,195.0,0.0,2.0,Seafood,124842
952,4.4,San Mateo,1729.0,0.0,4.0,Brazilian Steakhouse,124842
953,3.7,San Mateo,292.0,0.0,2.0,Indian,124842
954,3.7,San Mateo,52.0,0.0,2.0,Indian,124842
955,4.0,San Mateo,303.0,0.0,2.0,Pan-Asian,124842
956,4.1,San Mateo,750.0,0.0,4.0,Contemporary American,124842
957,4.2,San Mateo,160.0,0.0,2.0,Seafood,124842
958,4.7,San Rafael,1113.0,0.0,2.0,Italian,91742
959,4.5,San Rafael,893.0,0.0,3.0,Basque,91742
960,3.9,San Rafael,443.0,0.0,2.0,American,91742
961,4.3,San Rafael,888.0,0.0,3.0,Italian,91742
962,4.5,San Rafael,56.0,0.0,2.0,Contemporary Asian,91742
963,4.1,San Rafael,98.0,0.0,2.0,American,91742
964,3.9,San Rafael,109.0,0.0,2.0,Italian,91742
965,4.2,San Rafael,104.0,0.0,2.0,Gastro Pub,91742
966,4.4,San Rafael,272.0,0.0,2.0,Latin American,91742
967,4.3,San Ramon,898.0,0.0,2.0,Italian,160783
968,4.5,San Ramon,784.0,0.0,3.0,Vietnamese,160783
969,3.5,San Ramon,231.0,0.0,2.0,American,160783
970,4.2,San Ramon,95.0,0.0,2.0,Californian,160783
971,4.7,Santa Clara,67.0,0.0,2.0,Greek,126006
972,4.6,Santa Clara,683.0,0.0,2.0,Contemporary Mexican,126006
973,4.6,Santa Clara,3124.0,0.0,3.0,American,126006
974,4.6,Santa Clara,69.0,0.0,2.0,Seafood,126006
975,4.4,Santa Clara,1056.0,0.0,2.0,Italian,126006
976,4.6,Santa Clara,1143.0,0.0,2.0,Italian,126006
977,4.4,Santa Clara,107.0,0.0,2.0,Greek,126006
978,4.4,Santa Clara,198.0,0.0,2.0,Indian,126006
979,4.7,Santa Clara,553.0,0.0,3.0,Steak,126006
980,4.4,Santa Clara,283.0,0.0,3.0,Steakhouse,126006
981,4.2,Santa Clara,404.0,0.0,2.0,American,126006
982,4.1,Santa Clara,102.0,0.0,2.0,Italian,126006
983,4.1,Santa Clara,140.0,0.0,3.0,Japanese,126006
984,4.6,Saratoga,1462.0,0.0,2.0,Italian,191677
985,4.2,Saratoga,267.0,0.0,2.0,Peruvian,191677
986,4.9,Saratoga,1000.0,0.0,3.0,American,191677
987,4.8,Saratoga,196.0,0.0,3.0,American,191677
988,4.8,Saratoga,2177.0,0.0,4.0,Californian,191677
989,4.2,Saratoga,4835.0,0.0,3.0,French,191677
990,3.6,Saratoga,360.0,0.0,3.0,French,191677
991,4.4,Saratoga,1986.0,0.0,2.0,American,191677
992,4.1,Saratoga,598.0,0.0,4.0,Californian,191677
993,4.5,Sausalito,2227.0,0.0,2.0,Seafood,111906
994,4.7,Sausalito,4743.0,0.0,3.0,Italian,111906
995,4.4,Sausalito,4355.0,0.0,3.0,Seafood,111906
996,4.4,Sausalito,1914.0,0.0,3.0,Seafood,111906
997,4.8,Sausalito,1717.0,0.0,3.0,Sushi,111906
998,4.1,Sausalito,935.0,0.0,2.0,Seafood,111906
999,4.8,Sausalito,1361.0,0.0,3.0,Seafood,111906
1000,4.5,Sausalito,637.0,0.0,3.0,Californian,111906
1001,4.7,Sausalito,817.0,0.0,2.0,Italian,111906
1002,4.5,Sausalito,4046.0,0.0,3.0,Californian,111906
1003,4.5,Sausalito,212.0,0.0,2.0,Italian,111906
1004,4.0,Sausalito,303.0,0.0,2.0,French,111906
1005,4.0,Sausalito,153.0,0.0,2.0,Mexican,111906
1006,4.2,Sausalito,1019.0,0.0,2.0,French,111906
1007,4.0,Sausalito,55.0,0.0,2.0,Mexican,111906
1008,4.4,South San Francisco,100.0,0.0,3.0,Mexican,105459
1009,4.8,South San Francisco,320.0,0.0,2.0,Mediterranean,105459
1010,4.2,South San Francisco,240.0,0.0,2.0,Italian,105459
1011,4.0,South San Francisco,119.0,0.0,2.0,Italian,105459
1012,4.2,South San Francisco,975.0,0.0,2.0,Italian,105459
1013,4.2,South San Francisco,975.0,0.0,2.0,Italian,105459
1014,4.4,Sunnyvale,116.0,0.0,2.0,Seafood,140631
1015,4.7,Sunnyvale,125.0,0.0,2.0,Middle Eastern,140631
1016,4.6,Sunnyvale,102.0,0.0,3.0,Turkish,140631
1017,4.2,Sunnyvale,93.0,0.0,2.0,Contemporary British,140631
1018,4.0,Sunnyvale,76.0,0.0,2.0,Asian,140631
1019,4.0,Sunnyvale,62.0,0.0,2.0,Contemporary Indian,140631
1020,4.3,Sunnyvale,98.0,0.0,2.0,Italian,140631
1021,4.7,Tiburon,1514.0,0.0,3.0,Italian,154915
1022,3.8,Tiburon,330.0,0.0,2.0,Mexican,154915
1023,4.3,Tiburon,79.0,0.0,2.0,Chinese,154915
1024,4.3,Tiburon,1769.0,0.0,3.0,American,154915
1025,4.1,Union City,66.0,0.0,3.0,Mexican,114681
1026,4.6,Vallejo,54.0,0.0,3.0,Mexican,69405
1027,4.1,Vallejo,983.0,0.0,2.0,Steakhouse,69405
1028,4.5,Walnut Creek,2273.0,0.0,4.0,Spanish,105948
1029,4.6,Walnut Creek,2242.0,0.0,2.0,American,105948
1030,4.6,Walnut Creek,390.0,0.0,2.0,Barbecue,105948
1031,4.5,Walnut Creek,815.0,0.0,2.0,Seafood,105948
1032,4.4,Walnut Creek,3756.0,0.0,2.0,Italian,105948
1033,4.7,Walnut Creek,192.0,0.0,3.0,Brazilian Steakhouse,105948
1034,4.3,Walnut Creek,101.0,0.0,4.0,Greek,105948
1035,4.6,Walnut Creek,1080.0,0.0,3.0,Peruvian,105948
1036,4.2,Walnut Creek,787.0,0.0,3.0,Californian,105948
1037,4.7,Walnut Creek,1796.0,0.0,3.0,Japanese,105948
1038,4.6,Walnut Creek,2753.0,0.0,4.0,Steakhouse,105948
1039,4.9,Walnut Creek,945.0,0.0,3.0,Italian,105948
1040,4.7,Walnut Creek,2155.0,0.0,3.0,Steak,105948
1041,4.3,Walnut Creek,518.0,0.0,2.0,Italian,105948
1042,4.5,Walnut Creek,634.0,0.0,3.0,French,105948
1043,4.7,Walnut Creek,997.0,0.0,2.0,Vietnamese,105948
1044,4.8,Walnut Creek,109.0,0.0,4.0,Winery,105948
1045,3.8,Walnut Creek,159.0,0.0,2.0,Asian,105948
1046,3.8,Walnut Creek,94.0,0.0,3.0,Italian,105948
1047,4.4,Walnut Creek,902.0,0.0,2.0,Peruvian,105948
1048,4.0,Walnut Creek,189.0,0.0,2.0,Mediterranean,105948
1049,4.7,Walnut Creek,228.0,0.0,2.0,Russian,105948
1050,4.5,Walnut Creek,224.0,0.0,2.0,American,105948
1051,4.4,Walnut Creek,2918.0,0.0,2.0,Tapas / Small Plates,105948
1052,4.6,Walnut Creek,538.0,0.0,2.0,Contemporary American,105948
1053,3.5,Walnut Creek,97.0,0.0,2.0,Brewery,105948
1054,4.3,Walnut Creek,132.0,0.0,2.0,Californian,105948
1055,4.2,Walnut Creek,1597.0,0.0,3.0,Seafood,105948
1056,4.5,Walnut Creek,540.0,0.0,2.0,Mediterranean,105948
1057,4.1,Walnut Creek,212.0,0.0,2.0,Gastro Pub,105948
1058,4.2,Walnut Creek,140.0,0.0,2.0,Cuban,105948
1059,4.1,Walnut Creek,724.0,0.0,3.0,Italian,105948
1060,4.4,Walnut Creek,547.0,0.0,2.0,Italian,105948
1061,4.0,Walnut Creek,546.0,0.0,3.0,Vietnamese,105948
1062,3.7,Walnut Creek,77.0,0.0,2.0,Sushi,105948
1063,4.5,Walnut Creek,736.0,0.0,2.0,Italian,105948
1064,4.2,Walnut Creek,296.0,0.0,2.0,Italian,105948
1065,4.7,Woodside,611.0,1.0,2.0,American,250001
1066,4.8,Woodside,2970.0,0.0,3.0,American,250001
1067,4.3,Woodside,301.0,0.0,3.0,American,250001
1068,3.7,Woodside,382.0,0.0,2.0,Californian,250001
1069,4.5,Woodside,1397.0,0.0,2.0,American,250001
